curso,modulo,id_modulo,recurso,medio,tipo,lugar,criterio,metadatos_completos
"Atención de Enfermería, mención Enfermería",Preparación del entorno clínico,40,46,e4.png?v=3,foto,E4 Ítem 17,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Enfermería",Preparación del entorno clínico,40,47,e4.png?v=3,foto,E4 Ítem 18,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Enfermería",Preparación del entorno clínico,40,48,e4.png?v=3,foto,E4 Ítem 19,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Enfermería",Preparación del entorno clínico,40,49,e4.png?v=3,foto,E4 Ítem 20,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Enfermería",Preparación del entorno clínico,40,50,e4.png?v=3,foto,E4 Ítem 21,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Enfermería",Preparación del entorno clínico,40,51,e4.png?v=3,foto,E4 Ítem 22,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Enfermería",Preparación del entorno clínico,40,52,e4.png?v=3,foto,E4 Ítem 23,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Enfermería",Preparación del entorno clínico,40,53,e4.png?v=3,foto,E4 Ítem 24,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Enfermería",Preparación del entorno clínico,40,54,e4.png?v=3,foto,E4 Ítem 25,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Enfermería",Preparación del entorno clínico,40,55,oficio-plano-leyenda.png?v=3,foto,E5 Retroalimentación,Frame del error en cada pregunta incorrecta,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,1,e1.png?v=3,foto,E1 Contextualización · explorar,Observar el escenario del AE con hotspots ligados a criterio,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,2,e2.png?v=3,3d,E2 AE1 etapa 1 (hotspot),"Diseña y ejecuta un proyecto para concretar iniciativas de emprendimiento, identificando las acciones a realizar, el cronograma de su ejecución y los presupuestos, definiendo alternativas de financiamiento y evaluando y controlando su avance.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,3,e2.png?v=3,foto,E2 AE1 etapa 2 (match),"Diseña y ejecuta un proyecto para concretar iniciativas de emprendimiento, identificando las acciones a realizar, el cronograma de su ejecución y los presupuestos, definiendo alternativas de financiamiento y evaluando y controlando su avance.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,4,e2.png?v=3,foto,E2 AE1 etapa 3 (order),"Diseña y ejecuta un proyecto para concretar iniciativas de emprendimiento, identificando las acciones a realizar, el cronograma de su ejecución y los presupuestos, definiendo alternativas de financiamiento y evaluando y controlando su avance.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,5,e2.png?v=3,foto,E2 AE1 etapa 4 (choice),"Diseña y ejecuta un proyecto para concretar iniciativas de emprendimiento, identificando las acciones a realizar, el cronograma de su ejecución y los presupuestos, definiendo alternativas de financiamiento y evaluando y controlando su avance.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,6,e2.png?v=3,foto,E2 AE1 etapa 5 (choice),"Diseña y ejecuta un proyecto para concretar iniciativas de emprendimiento, identificando las acciones a realizar, el cronograma de su ejecución y los presupuestos, definiendo alternativas de financiamiento y evaluando y controlando su avance.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,7,e2.png?v=3,foto,E2 AE1 etapa 6 (reflect),"Diseña y ejecuta un proyecto para concretar iniciativas de emprendimiento, identificando las acciones a realizar, el cronograma de su ejecución y los presupuestos, definiendo alternativas de financiamiento y evaluando y controlando su avance.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,8,e2.png?v=3,3d,E2 AE2 etapa 1 (hotspot),"Maneja la legislación laboral y previsional chilena como marco regulador de las relaciones entre trabajadores y empleadores, identificando los derechos y deberes de ambas partes, tanto individuales como colectivos, y la reconoce como base para establecer buenas relaciones laborales.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,9,e2.png?v=3,foto,E2 AE2 etapa 2 (match),"Maneja la legislación laboral y previsional chilena como marco regulador de las relaciones entre trabajadores y empleadores, identificando los derechos y deberes de ambas partes, tanto individuales como colectivos, y la reconoce como base para establecer buenas relaciones laborales.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,10,e2.png?v=3,foto,E2 AE2 etapa 3 (order),"Maneja la legislación laboral y previsional chilena como marco regulador de las relaciones entre trabajadores y empleadores, identificando los derechos y deberes de ambas partes, tanto individuales como colectivos, y la reconoce como base para establecer buenas relaciones laborales.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,11,e2.png?v=3,foto,E2 AE2 etapa 4 (choice),"Maneja la legislación laboral y previsional chilena como marco regulador de las relaciones entre trabajadores y empleadores, identificando los derechos y deberes de ambas partes, tanto individuales como colectivos, y la reconoce como base para establecer buenas relaciones laborales.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,12,e2.png?v=3,foto,E2 AE2 etapa 5 (choice),"Maneja la legislación laboral y previsional chilena como marco regulador de las relaciones entre trabajadores y empleadores, identificando los derechos y deberes de ambas partes, tanto individuales como colectivos, y la reconoce como base para establecer buenas relaciones laborales.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,13,e2.png?v=3,foto,E2 AE2 etapa 6 (reflect),"Maneja la legislación laboral y previsional chilena como marco regulador de las relaciones entre trabajadores y empleadores, identificando los derechos y deberes de ambas partes, tanto individuales como colectivos, y la reconoce como base para establecer buenas relaciones laborales.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,14,e2.png?v=3,3d,E2 AE3 etapa 1 (hotspot),"Prepara los elementos necesarios para participar de un proceso de incorporación al mundo del trabajo, valorando y planificando su trayectoria formativa y laboral.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,15,e2.png?v=3,foto,E2 AE3 etapa 2 (match),"Prepara los elementos necesarios para participar de un proceso de incorporación al mundo del trabajo, valorando y planificando su trayectoria formativa y laboral.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,16,e2.png?v=3,foto,E2 AE3 etapa 3 (order),"Prepara los elementos necesarios para participar de un proceso de incorporación al mundo del trabajo, valorando y planificando su trayectoria formativa y laboral.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,17,e2.png?v=3,foto,E2 AE3 etapa 4 (choice),"Prepara los elementos necesarios para participar de un proceso de incorporación al mundo del trabajo, valorando y planificando su trayectoria formativa y laboral.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,18,e2.png?v=3,foto,E2 AE3 etapa 5 (choice),"Prepara los elementos necesarios para participar de un proceso de incorporación al mundo del trabajo, valorando y planificando su trayectoria formativa y laboral.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,19,e2.png?v=3,foto,E2 AE3 etapa 6 (reflect),"Prepara los elementos necesarios para participar de un proceso de incorporación al mundo del trabajo, valorando y planificando su trayectoria formativa y laboral.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,20,e2.png?v=3,3d,E2 AE4 etapa 1 (hotspot),"Selecciona alternativas de capacitación y de educación superior para fortalecer sus competencias o desarrollar nuevas y adquirir certificaciones, ya sea e-learning o presenciales, evaluando las diversas opciones de financiamiento.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,21,e2.png?v=3,foto,E2 AE4 etapa 2 (match),"Selecciona alternativas de capacitación y de educación superior para fortalecer sus competencias o desarrollar nuevas y adquirir certificaciones, ya sea e-learning o presenciales, evaluando las diversas opciones de financiamiento.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,22,e2.png?v=3,foto,E2 AE4 etapa 3 (order),"Selecciona alternativas de capacitación y de educación superior para fortalecer sus competencias o desarrollar nuevas y adquirir certificaciones, ya sea e-learning o presenciales, evaluando las diversas opciones de financiamiento.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,23,e2.png?v=3,foto,E2 AE4 etapa 4 (choice),"Selecciona alternativas de capacitación y de educación superior para fortalecer sus competencias o desarrollar nuevas y adquirir certificaciones, ya sea e-learning o presenciales, evaluando las diversas opciones de financiamiento.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,24,e2.png?v=3,foto,E2 AE4 etapa 5 (choice),"Selecciona alternativas de capacitación y de educación superior para fortalecer sus competencias o desarrollar nuevas y adquirir certificaciones, ya sea e-learning o presenciales, evaluando las diversas opciones de financiamiento.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,25,e2.png?v=3,foto,E2 AE4 etapa 6 (reflect),"Selecciona alternativas de capacitación y de educación superior para fortalecer sus competencias o desarrollar nuevas y adquirir certificaciones, ya sea e-learning o presenciales, evaluando las diversas opciones de financiamiento.",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,26,e3.png?v=3,foto,E3 Situación 1,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,27,e3.png?v=3,foto,E3 Situación 2,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,28,e3.png?v=3,foto,E3 Situación 3,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,29,e3.png?v=3,foto,E3 Situación 4,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,30,e3.png?v=3,foto,E3 Situación 5,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,31,e3.png?v=3,foto,E3 Situación 6,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,32,e3.png?v=3,foto,E3 Situación 7,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,33,e3.png?v=3,foto,E3 Situación 8,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,34,e3.png?v=3,foto,E3 Situación 9,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,35,e3.png?v=3,foto,E3 Situación 10,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,36,e3.png?v=3,foto,E3 Situación 11,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,37,e3.png?v=3,foto,E3 Situación 12,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,38,e3.png?v=3,foto,E3 Situación 13,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,39,e3.png?v=3,foto,E3 Situación 14,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,40,e3.png?v=3,foto,E3 Situación 15,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,41,e3.png?v=3,interactive-procedure,E3 Situación final 3D,"Recorrer el procedimiento (armar, instalar, diagnosticar) en el equipo",1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,42,e4.png?v=3,foto,E4 Ítem 1,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,43,e4.png?v=3,foto,E4 Ítem 2,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Enfermería",Emprendimiento y empleabilidad,41,44,e4.png?v=3,foto,E4 Ítem 3,Imagen real del estímulo; el dato se lee en la figura,1
